Order Number,Line Number,Order Date,Delivery Date,Customer Name,Customer Gender,Customer Country,Customer Age,Store Name,Product Name,Color,Brand,Category,Subcategory,Quantity,Unit Price,Net Price,Unit Cost,Currency Code,Exchange Rate
296906,2,2018-02-16,2018-02-18,Riëtte Snoeks,Female,Netherlands,21,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,233.987,233.987,107.601,EUR,0.8023
341801,1,2019-05-11,2019-05-14,Antônio Rodrigues,Male,United States,71,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,179.99,163.7909,82.77,USD,1
283600,0,2017-10-06,2017-10-09,Arttu Koskela,Male,United States,51,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,233.987,210.5883,107.601,USD,1
294102,0,2018-01-19,2018-01-19,Mathias Schwartz,Male,United States,45,Contoso Store New Hampshire,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,233.987,233.987,107.601,USD,1
292511,0,2018-01-03,2018-01-03,Marmion Desrosiers,Male,United States,75,Contoso Store Oregon,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,233.987,210.5883,107.601,USD,1
295403,2,2018-02-01,2018-02-01,Jeff Lackey,Male,United States,39,Contoso Store Utah,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,233.987,233.987,107.601,USD,1
318301,1,2018-09-18,2018-09-18,Dawn Meza,Female,United States,68,Contoso Store New Hampshire,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,8,179.99,165.5908,82.77,USD,1
304901,0,2018-05-07,2018-05-08,Helena Andresová,Female,United States,50,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,179.99,161.991,82.77,USD,1
328005,1,2018-12-24,2018-12-27,Victor Olesen,Male,United States,83,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,179.99,170.9905,82.77,USD,1
365313,1,2020-01-01,2020-01-03,Mark Bell,Male,United States,78,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,179.99,82.77,USD,1
306000,2,2018-05-18,2018-05-20,Edward Parmer,Male,United States,52,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,179.99,179.99,82.77,USD,1
293003,0,2018-01-08,2018-01-13,Raymond Kriner,Male,United States,39,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,233.987,233.987,107.601,USD,1
341500,1,2019-05-08,2019-05-10,Cody Hoy,Male,United States,56,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,169.1906,82.77,USD,1
365403,0,2020-01-02,2020-01-02,Amelia Davis,Female,United States,62,Contoso Store West Virginia,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,179.99,167.3907,82.77,USD,1
320802,0,2018-10-13,2018-10-13,Tanja Brandt,Female,Germany,75,Contoso Store Sachsen-Anhalt,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,6,179.99,179.99,82.77,EUR,0.864
299102,0,2018-03-10,2018-03-10,Mike Barth,Male,Germany,20,Contoso Store Freistaat Thüringen,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,233.987,203.5686,107.601,EUR,0.8136
309403,6,2018-06-21,2018-06-23,Kristian Herman,Male,Germany,85,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,179.99,163.7909,82.77,EUR,0.8667
290008,2,2017-12-09,2017-12-09,Manuela Ziegler,Female,Germany,31,Contoso Store Berlin,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,233.987,233.987,107.601,EUR,0.8516
269601,3,2017-05-19,2017-05-21,Leah Vogler,Female,Germany,50,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,233.987,231.6471,107.601,EUR,0.8945
321203,0,2018-10-17,2018-10-19,Julie Bøe,Female,United States,20,Online store,Contoso DVD 12-Inch Player Portable M400 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,179.99,156.5913,82.77,USD,1
298008,2,2018-02-27,2018-03-01,Marina Olsson,Female,United States,73,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,142.987,138.6973,72.904,USD,1
348802,3,2019-07-20,2019-07-20,Alyssa Worrall,Female,United States,33,Contoso Store Nevada,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,109.99,98.991,56.08,USD,1
346201,1,2019-06-24,2019-06-26,Cindy Kauffman,Female,United States,62,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,103.3906,56.08,USD,1
355102,1,2019-09-21,2019-09-22,Patrick Theissen,Male,Germany,25,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,6,109.99,97.8911,56.08,EUR,0.9066
370310,1,2020-02-20,2020-02-20,Doreen Kluge,Female,Germany,39,Contoso Store Sachsen-Anhalt,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,100.0909,56.08,EUR,0.9268
315607,0,2018-08-22,2018-08-22,Jessica Mueller,Female,Germany,21,Contoso Store Brandenburg,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,109.99,100.0909,56.08,EUR,0.8609
365301,1,2020-01-01,2020-01-05,Jessica Muller,Female,Germany,28,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,100.0909,56.08,EUR,0.8902
367200,2,2020-01-20,2020-01-22,Marko Gersten,Male,Germany,75,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,98.991,56.08,EUR,0.9021
365804,2,2020-01-06,2020-01-06,Kevin Loewe,Male,Germany,70,Contoso Store Berlin,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,101.1908,56.08,EUR,0.8933
320606,2,2018-10-11,2018-10-13,Jens Gloeckner,Male,Germany,39,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,109.99,97.8911,56.08,EUR,0.8639
332902,0,2019-02-11,2019-02-12,Meghan MacDonald,Female,United States,57,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,109.99,96.7912,56.08,USD,1
340901,1,2019-05-02,2019-05-02,Brigitte Grunewald,Female,United States,27,Contoso Store Washington DC,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,109.99,56.08,USD,1
354300,3,2019-09-13,2019-09-18,Boris Tkalcic,Male,United States,40,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,96.7912,56.08,USD,1
366603,3,2020-01-14,2020-01-14,Matthew Dunavant,Male,United States,51,Contoso Store Hawaii,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,97.8911,56.08,USD,1
314905,0,2018-08-15,2018-08-15,Horace Funke,Male,United States,35,Contoso Store South Carolina,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,109.99,109.99,56.08,USD,1
328204,0,2018-12-26,2018-12-28,Mark Remy,Male,United States,55,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,109.99,109.99,56.08,USD,1
316607,0,2018-09-01,2018-09-03,Norma Lizotte,Female,United States,68,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,9,109.99,94.5914,56.08,USD,1
305402,1,2018-05-12,2018-05-14,Gerald Harley,Male,United States,58,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,109.99,97.8911,56.08,USD,1
335101,1,2019-03-05,2019-03-05,Eric Kinney,Male,United States,65,Contoso Store Nevada,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,109.99,96.7912,56.08,USD,1
299110,1,2018-03-10,2018-03-15,Alfred Silva,Male,United States,84,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,142.987,125.8285,72.904,USD,1
354204,6,2019-09-12,2019-09-12,Nathan Freeman,Male,United Kingdom,81,Contoso Store Armagh,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,109.99,109.99,56.08,GBP,0.8111
291110,0,2017-12-20,2017-12-20,Toby Burgess,Male,United Kingdom,19,Contoso Store Blaenau Gwent,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,142.987,128.6883,72.904,GBP,0.7456
296910,0,2018-02-16,2018-02-18,Julienne Chenard,Female,France,52,Online store,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,142.987,141.5571,72.904,EUR,0.8023
288102,0,2017-11-20,2017-11-20,Richard Diggs,Male,Canada,55,Contoso Store Newfoundland and Labrador,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,142.987,130.1181,72.904,CAD,1.2788
335003,0,2019-03-04,2019-03-04,Jacob Scott,Male,Canada,52,Contoso Store Newfoundland and Labrador,Contoso DVD 7-Inch Player Portable E200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,109.99,96.7912,56.08,CAD,1.3312
361801,1,2019-11-27,2019-11-28,Thomas Lobdell,Male,Canada,37,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,233.991,86.14,CAD,1.3266
298906,1,2018-03-08,2018-03-08,Declan Chase,Male,Australia,26,Contoso Store Victoria,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,337.987,307.5681,111.982,AUD,1.2811
326305,2,2018-12-07,2018-12-12,Germana Dellucci,Female,Italy,47,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,259.99,86.14,EUR,0.8794
323603,2,2018-11-10,2018-11-12,Caitlin Gough,Female,United Kingdom,51,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,226.1913,86.14,GBP,0.7673
274303,2,2017-07-05,2017-07-06,Shannon Wells,Female,United Kingdom,35,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,300.8084,111.982,GBP,0.7744
370501,4,2020-02-22,2020-02-25,Alice Freeman,Female,United Kingdom,82,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,259.99,231.3911,86.14,GBP,0.7732
319101,0,2018-09-26,2018-09-26,Christy van der Hoeven,Female,Netherlands,21,Contoso Store Groningen,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,246.9905,86.14,EUR,0.852
276004,0,2017-07-22,2017-07-23,Perseo Macías,Male,United States,83,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,337.987,310.948,111.982,USD,1
310502,0,2018-07-02,2018-07-03,Robin Evans,Female,United States,64,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,259.99,257.3901,86.14,USD,1
310006,6,2018-06-27,2018-06-27,Ursula Fleischer,Female,Germany,33,Contoso Store Mecklenburg-Vorpommern,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,259.99,259.99,86.14,EUR,0.8609
292706,3,2018-01-05,2018-01-06,Mike Kohler,Male,Germany,57,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,337.987,337.987,111.982,EUR,0.8302
278601,2,2017-08-17,2017-08-22,Kayleigh Taylor,Female,United Kingdom,39,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,337.987,297.4285,111.982,GBP,0.7771
314501,0,2018-08-11,2018-08-11,Yvonne Schäfer,Female,Germany,50,Contoso Store Sachsen-Anhalt,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,259.99,233.991,86.14,EUR,0.8729
329001,4,2019-01-03,2019-01-05,Deborah Valle,Female,United States,54,Online store,Contoso DVD 14-Inch Player Portable L100 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,259.99,259.99,86.14,USD,1
325504,1,2018-11-29,2018-12-01,Rochelle Barragan,Female,United States,49,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,260.991,96.08,USD,1
307800,0,2018-06-05,2018-06-05,Margaret Musser,Female,United States,46,Contoso Store Hawaii,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,289.99,289.99,96.08,USD,1
365201,0,2019-12-31,2019-12-31,Silje Dybdal,Female,United States,71,Contoso Store Rhode Island,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,255.1912,96.08,USD,1
349301,0,2019-07-25,2019-07-28,Milburga Burgos,Female,United States,66,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,289.99,96.08,USD,1
273601,2,2017-06-28,2017-06-29,Florinda Swinney,Female,United States,60,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,5,376.987,376.987,124.904,USD,1
298102,2,2018-02-28,2018-02-28,Nicole Berg,Female,Germany,42,Contoso Store Freistaat Thüringen,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,376.987,324.2088,124.904,EUR,0.8187
323601,0,2018-11-10,2018-11-12,Cerys Perkins,Female,United Kingdom,71,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,289.99,252.2913,96.08,GBP,0.7673
299102,2,2018-03-10,2018-03-10,Mike Barth,Male,Germany,20,Contoso Store Freistaat Thüringen,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,8,376.987,331.7485,124.904,EUR,0.8136
329213,1,2019-01-05,2019-01-06,Mary Allen,Female,United States,51,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,6,289.99,289.99,96.08,USD,1
292410,1,2018-01-02,2018-01-02,Brian Durante,Male,United States,52,Contoso Store Connecticut,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,376.987,339.2883,124.904,USD,1
353706,2,2019-09-07,2019-09-07,Miroslav Mencík,Male,United States,84,Contoso Store South Carolina,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,10,289.99,287.0901,96.08,USD,1
297101,4,2018-02-18,2018-02-20,Jennifer Streit,Female,United States,72,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,4,376.987,339.2883,124.904,USD,1
331003,0,2019-01-23,2019-01-27,Corene Lynn,Female,United States,55,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,258.0911,96.08,USD,1
355808,1,2019-09-28,2019-10-01,Erik Mahler,Male,United States,20,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,266.7908,96.08,USD,1
347300,0,2019-07-05,2019-07-08,Todd Mendez,Male,United States,54,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,6,289.99,289.99,96.08,USD,1
305805,0,2018-05-16,2018-05-16,Joseph Peters,Male,United States,42,Contoso Store Rhode Island,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,289.99,96.08,USD,1
330303,4,2019-01-16,2019-01-18,Travis Smith,Male,United States,57,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,263.8909,96.08,USD,1
292800,0,2018-01-06,2018-01-06,Jacob Nicholls,Male,United Kingdom,57,Contoso Store Belfast,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,376.987,376.987,124.904,GBP,0.7379
323801,0,2018-11-12,2018-11-12,Filippo Giordano,Male,Italy,58,Contoso Store Enna,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,289.99,289.99,96.08,EUR,0.8877
321405,0,2018-10-19,2018-10-21,Saifeddine Geluk,Male,Netherlands,73,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,260.991,96.08,EUR,0.8718
334703,2,2019-03-01,2019-03-01,Allan Orie,Male,Netherlands,44,Contoso Store Groningen,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,255.1912,96.08,EUR,0.8785
278700,2,2017-08-18,2017-08-18,Mayhew Vernadeau,Male,France,42,Contoso Store Basse-Normandie,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,2,376.987,346.828,124.904,EUR,0.8518
316406,0,2018-08-30,2018-09-02,Kathryn Reed,Female,Canada,64,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,3,289.99,289.99,96.08,CAD,1.2929
305901,2,2018-05-17,2018-05-17,Brian Diggs,Male,Canada,81,Contoso Store Nunavut,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,289.99,289.99,96.08,CAD,1.2772
270002,0,2017-05-23,2017-05-23,Riley Haswell,Male,Australia,31,Contoso Store Western Australia,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,1,376.987,376.987,124.904,AUD,1.3321
324707,3,2018-11-21,2018-11-23,Neil Smith,Male,Canada,53,Online store,Contoso DVD 15-Inch Player Portable L200 White,White,Contoso,"Music, Movies and Audio Books",Movie DVD,7,289.99,289.99,96.08,CAD,1.3274
354205,2,2019-09-12,2019-09-13,Santina Kelly,Female,Canada,41,Online store,MGS Hand Games for kids E300 Yellow,Yellow,Tailspin Toys,Games and Toys,Boxed Games,6,5.50,5.50,2.80,CAD,1.3197
331903,0,2019-02-01,2019-02-01,Joshua Davidson,Male,Australia,62,Contoso Store Victoria,MGS Hand Games for kids E300 Yellow,Yellow,Tailspin Toys,Games and Toys,Boxed Games,1,5.50,4.895,2.80,AUD,1.3764
364100,0,2019-12-20,2019-12-22,Sophia Symes,Female,Australia,83,Online store,MGS Hand Games for kids E300 Yellow,Yellow,Tailspin Toys,Games and Toys,Boxed Games,6,5.50,4.95,2.80,AUD,1.4498
280602,1,2017-09-06,2017-09-06,Tom Wyant,Male,Canada,56,Contoso Store Newfoundland and Labrador,MGS Hand Games for kids E300 Yellow,Yellow,Tailspin Toys,Games and Toys,Boxed Games,3,4.95,4.5045,2.52,CAD,1.2394
